utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-04T00:02:48.519471Z,1942.134,13.8V,0,2256.7,76.446,145.8,254.75,36.66,102.2,00,-1.3,3.9768,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:02:57.451778Z,1951.066,13.9V,0,2256.7,76.446,145.8,254.75,36.66,102.2,00,-0.63,3.9768,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:05.235332Z,1958.85,13.8V,0,2256.7,76.446,145.8,254.75,36.66,102.2,00,-0.62,3.9767,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.81,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:13.793655Z,1967.408,13.9V,0,2256.7,76.446,145.8,254.75,36.66,102.2,00,-0.61,3.9767,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,139A,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:22.348372Z,1975.963,13.9V,0,2256.7,76.446,145.79,254.75,36.66,102.2,00,-1.22,3.9767,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:29.365449Z,1982.98,13.9V,0,2256.7,76.446,145.79,254.75,36.66,102.2,00,-1.25,3.9767,3.9754,3.9798,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:36.570141Z,1990.184,13.8V,0,2256.7,76.446,145.79,254.75,36.66,102.2,00,-0.64,3.9767,3.9753,3.9798,4.5,760FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:44.838527Z,1998.453,13.9V,0,2256.7,76.446,145.79,254.75,36.66,102.2,00,-0.64,3.9767,3.9753,3.9797,4.4,780FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:03:53.185725Z,2006.8,13.9V,0,2256.7,76.446,145.78,254.75,36.66,102.2,00,-1.29,3.9767,3.9753,3.9797,4.4,760FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:01.550592Z,2015.165,13.9V,0,2256.7,76.446,145.78,254.75,36.66,102.2,00,-1.28,3.9767,3.9753,3.9798,4.5,760FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:09.199656Z,2022.814,13.9V,0,2256.7,76.446,145.78,254.75,36.66,102.2,00,-1.3,3.9767,3.9754,3.9798,4.4,710FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.51,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:17.359712Z,2030.974,13.9V,0,2256.7,76.446,145.78,254.75,36.66,102.2,00,-0.65,3.9767,3.9753,3.9798,4.5,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1391,46,00EA,01A2,0389,032E,382.03,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:26.037778Z,2039.652,13.9V,0,2256.7,76.446,145.78,254.75,36.66,102.2,00,-0.64,3.9767,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,139A,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:33.520743Z,2047.135,13.9V,0,2256.7,76.446,145.77,254.75,36.66,102.2,00,-1.26,3.9767,3.9753,3.9797,4.4,760FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:41.458421Z,2055.073,13.9V,0,2256.7,76.446,145.77,254.75,36.66,102.2,00,-1.27,3.9767,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:49.407148Z,2063.021,13.9V,0,2256.7,76.446,145.77,254.75,36.66,102.2,00,-0.64,3.9767,3.9753,3.9798,4.5,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:04:58.507173Z,2072.121,13.9V,0,2256.7,76.446,145.77,254.75,36.66,102.2,00,-0.63,3.9766,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:06.503576Z,2080.118,13.9V,0,2256.7,76.446,145.77,254.75,36.66,102.2,00,-0.63,3.9766,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:14.623319Z,2088.238,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-1.26,3.9766,3.9753,3.9796,4.3,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:22.366216Z,2095.98,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-1.28,3.9766,3.9753,3.9797,4.4,710FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:27.959173Z,2101.574,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-0.66,3.9766,3.9753,3.9797,4.4,720FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:31.652018Z,2105.266,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-0.62,3.9766,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:35.311445Z,2108.926,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-0.67,3.9766,3.9753,3.9797,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:39.066006Z,2112.68,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-0.62,3.9766,3.9753,3.9796,4.3,720FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:48.500558Z,2122.115,13.9V,0,2256.7,76.446,145.76,254.75,36.66,102.2,00,-0.61,3.9766,3.9753,3.9797,4.4,710FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,0.0,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:05:54.985895Z,2128.6,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-1.27,3.9766,3.9752,3.9796,4.4,760FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:03.444285Z,2137.059,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-1.26,3.9766,3.9752,3.9797,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BEBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:12.261112Z,2145.875,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-0.62,3.9766,3.9752,3.9797,4.5,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:20.574585Z,2154.189,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-0.62,3.9766,3.9753,3.9796,4.3,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:27.949595Z,2161.564,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-0.6,3.9766,3.9752,3.9797,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:33.463081Z,2167.077,13.9V,0,2256.7,76.446,145.75,254.75,36.66,102.2,00,-0.62,3.9766,3.9752,3.9796,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:41.188521Z,2174.803,13.9V,0,2256.7,76.446,145.74,254.75,36.66,102.2,00,-1.37,3.9766,3.9752,3.9796,4.4,730FB317,757575757575757575757676767675757575757575757575,000000,000140,000044,6E,0064,036E,1396,1396,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:50.232936Z,2183.847,13.9V,0,2256.7,76.446,145.74,254.75,36.66,102.2,00,-0.65,3.9766,3.9752,3.9797,4.5,760FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.85,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:06:57.332956Z,2190.947,13.9V,0,2256.7,76.446,145.74,254.75,36.66,102.2,00,-0.67,3.9766,3.9752,3.9796,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,139A,1391,46,00EA,01A2,0389,032E,382.03,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:04.140760Z,2197.755,13.9V,0,2256.7,76.446,145.74,254.75,36.66,102.2,00,-0.69,3.9766,3.9752,3.9796,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:12.264812Z,2205.879,13.8V,0,2256.7,76.446,145.74,254.75,36.66,102.2,00,-0.7,3.9765,3.9752,3.9795,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,138C,46,00EA,01A2,0389,032E,382.03,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:21.168496Z,2214.783,13.9V,0,2256.7,76.446,145.73,254.75,36.66,102.2,00,-1.35,3.9765,3.9752,3.9795,4.3,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:28.554090Z,2222.168,13.9V,0,2256.7,76.446,145.73,254.75,36.66,102.2,00,-1.31,3.9765,3.9752,3.9795,4.3,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,382.07,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:36.673460Z,2230.288,13.9V,0,2256.7,76.446,145.73,254.75,36.66,102.2,00,-0.65,3.9765,3.9752,3.9795,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,138C,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:44.903761Z,2238.518,13.9V,0,2256.7,76.446,145.73,254.75,36.66,102.2,00,-0.66,3.9765,3.9751,3.9796,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:07:53.379935Z,2246.994,13.9V,0,2256.7,76.446,145.73,254.75,36.66,102.2,00,-0.64,3.9765,3.9751,3.9796,4.5,760FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:00.829516Z,2254.444,13.9V,0,2256.7,76.446,145.72,254.75,36.66,102.2,00,-1.27,3.9765,3.9752,3.9796,4.4,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:07.751845Z,2261.366,13.9V,0,2256.7,76.446,145.72,254.75,36.66,102.2,00,-1.3,3.9765,3.9751,3.9796,4.5,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:15.490250Z,2269.105,13.9V,0,2256.7,76.446,145.72,254.75,36.66,102.2,00,-0.66,3.9765,3.9751,3.9796,4.5,720FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:24.230807Z,2277.845,13.9V,0,2256.7,76.446,145.72,254.75,36.66,102.2,00,-0.65,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:31.284780Z,2284.899,13.9V,0,2256.7,76.446,145.72,254.75,36.66,102.2,00,-0.66,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:39.644025Z,2293.258,13.9V,0,2256.7,76.446,145.71,254.75,36.66,102.2,00,-1.32,3.9765,3.975,3.9795,4.5,760FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:47.532807Z,2301.147,13.9V,0,2256.7,76.446,145.71,254.75,36.66,102.2,00,-1.33,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,382.03,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:08:55.989605Z,2309.604,13.9V,0,2256.7,76.446,145.71,254.75,36.66,102.2,00,-0.65,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.7,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:04.331365Z,2317.946,13.9V,0,2256.7,76.446,145.71,254.75,36.66,102.2,00,-0.64,3.9765,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1391,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:11.440481Z,2325.055,13.9V,0,2256.7,76.446,145.71,254.75,36.66,102.2,00,-0.64,3.9764,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.73,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:18.713538Z,2332.328,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-1.32,3.9764,3.9751,3.9794,4.3,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:26.347273Z,2339.962,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-1.31,3.9764,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:33.095618Z,2346.71,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-0.67,3.9764,3.9751,3.9795,4.4,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1391,1391,46,00EA,01A2,0389,032E,381.88,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,0.0,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:41.009601Z,2354.624,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-0.67,3.9764,3.9751,3.9794,4.3,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.88,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:49.419419Z,2363.034,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-0.67,3.9764,3.9751,3.9795,4.4,730FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.5,0.57,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
2026-09-04T00:09:56.611155Z,2370.225,13.9V,0,2256.7,76.446,145.7,254.75,36.66,102.2,00,-0.69,3.9764,3.9751,3.9795,4.4,710FB317,757675757575757575757676767675757575757575757575,000000,000140,000044,6E,0060,036E,1396,1396,46,00EA,01A2,0389,032E,381.85,1.2,0.46,13.1,0,0,0,0,0,-33.42,0.0,-0.00637,BDBDBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBEBFBE
