utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-04T00:54:05.041957Z,729.417,12.9V,28,2266.5,73.944,140.27,245.43,42.75,105.8,00,-4.33,3.9388,3.9375,3.9418,4.3,760FB317,767776767676767676767777777776767676767676767676,5.0,2217.0,0.0,10.0,139.0,12.615,00002D,0001F4,00006B,6B,0184,0991,139A,139A,64,00EA,01A2,03ED,01C5,375.89,186.3,70.03,12.1,18,18,18,18,0,-8.8,-0.01274,0.23573,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:11.987238Z,736.362,12.9V,23,2266.6,73.944,140.22,245.43,42.81,105.8,00,-7.54,3.9523,3.9509,3.9553,4.4,780FB317,767776767676767676767777777776767676767676767676,5.0,2224.0,0.0,10.0,139.0,12.627,00002D,0001F4,00006B,6B,0184,0991,1396,1396,64,00EA,01A2,03ED,01C7,379.31,8.1,3.07,12.2,21,24,21,24,0,169.31,0.19114,-0.0446,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:18.636901Z,743.012,12.9V,9,2266.6,73.944,140.22,245.43,42.81,105.8,00,-6.95,3.9523,3.9507,3.9551,4.4,730FB817,767776767676767676767777777776767676767676767676,5.0,2232.0,0.0,10.0,139.0,12.581,00002D,0001F4,00006B,6B,0184,0987,1396,1396,64,00EA,01A2,03ED,01C7,379.31,1.5,0.57,12.1,13,13,13,13,100,40.37,0.0446,-0.07008,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:26.621315Z,750.996,12.9V,15,2266.6,73.944,140.22,245.43,42.81,104.0,00,-6.25,3.9507,3.9494,3.9536,4.2,710FB317,767776767676767676767777777776767676767676767776,5.0,2239.0,0.0,10.0,139.0,12.627,00002D,0001F4,00006B,6B,0184,0977,1396,1396,64,00EA,01A2,03F2,01CB,379.19,14.4,5.46,12.2,11,9,11,9,0,-323.49,-0.10831,-0.03186,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:34.025249Z,758.4,12.9V,13,2266.7,73.944,140.18,245.43,42.87,104.0,00,-8.15,3.943,3.9416,3.9459,4.3,710FB417,767776767676767676767777777776767676767676767676,5.0,2247.0,0.0,10.0,139.0,12.633,00002E,0001F4,00006B,6B,0184,0973,139A,139A,64,00EA,01A2,03F2,01CB,380.78,-71.05,-27.05,12.1,23,23,23,23,100,3.54,-0.03186,-0.14654,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:42.033042Z,766.408,12.9V,16,2266.7,73.944,140.18,245.43,42.87,104.0,00,-7.46,3.9465,3.9451,3.9494,4.3,760FB317,767776767676767676767777777776767676767676767676,5.0,2255.0,0.0,10.0,139.0,12.615,00002E,0001FE,00006D,6B,0184,0977,139A,1396,64,00EA,01A2,03F2,01CB,379.16,12.6,4.78,12.2,18,18,18,18,0,-33.55,-0.05734,0.01911,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:49.753193Z,774.128,12.9V,19,2266.8,73.944,140.18,244.81,42.94,102.2,00,-6.69,3.9418,3.9405,3.9446,4.1,730FB317,767776767676767676767777777776767676767676767776,5.0,2263.0,0.0,10.0,139.0,12.64,00002E,0001FE,00006D,6B,0184,0973,1396,1391,64,00EA,01A2,03F2,01CC,378.09,86.4,32.67,12.1,16,16,16,16,0,7.92,0.01274,0.11468,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:54:57.366529Z,781.741,13.0V,9,2266.8,73.944,140.16,244.81,42.94,104.0,00,-7.81,3.9509,3.9496,3.9538,4.2,780FB317,767776767676767676767777777776767676767676767776,5.0,2269.0,0.0,10.0,139.0,12.633,00002E,0001FE,00006D,6B,0184,0973,1391,1391,64,00EA,01A2,03F2,01CC,379.8,-19.15,-7.27,12.2,14,15,15,15,400,-8.93,0.03186,-0.12742,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:55:04.212322Z,788.587,13.0V,8,2266.8,73.944,140.14,244.81,42.94,102.2,00,-7.91,3.9496,3.9482,3.9524,4.2,730FB717,767776767676767676767777777776767676767676767776,5.0,2276.0,0.0,10.0,139.0,12.633,00002E,0001FE,00006D,6B,0184,0973,1396,1391,64,00EA,01A2,03F2,01CC,379.34,-1.15,-0.44,12.1,12,10,12,10,100,-261.05,-0.06371,-0.08283,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B9B8
2026-09-04T00:55:11.203671Z,795.579,12.9V,15,2266.8,73.944,140.13,244.81,43.0,102.2,00,-5.47,3.9469,3.9455,3.9497,4.2,710FB317,767776767676767676767777777776767676767676767776,5.0,2283.0,0.0,10.0,139.0,12.608,00002E,0001FE,00006D,6B,0184,0973,1391,1391,64,00EA,01A2,03F2,01CC,379.19,13.2,5.01,12.2,17,17,17,17,0,-7.68,-0.00637,0.0,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:17.974015Z,802.349,12.9V,12,2266.9,73.944,140.13,244.81,43.0,102.2,00,-5.46,3.9502,3.9489,3.9531,4.2,720FB317,767776767676767676767777777776767676767676767776,5.0,2291.0,0.0,10.0,139.0,12.627,00002E,0001FE,00006D,6B,0184,0977,1396,1396,64,00EA,01A2,03F2,01CB,378.28,57.9,21.9,12.1,7,9,6,9,0,386.94,0.09557,0.08283,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:25.433238Z,809.808,12.9V,11,2266.9,73.944,140.11,244.81,43.0,102.2,00,-6.73,3.9447,3.9434,3.9476,4.2,710FB317,767776767676767676767777777776767676767676767776,5.0,2297.0,0.0,10.0,139.0,12.633,00002E,0001FE,00006D,6B,0184,0973,1396,1396,64,00EA,01A2,03F2,01CC,379.34,0.9,0.34,12.2,14,14,14,14,0,-26.31,0.0,-0.01911,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:31.927689Z,816.303,12.9V,8,2266.9,73.944,140.1,244.81,43.0,102.2,00,-4.97,3.9461,3.9448,3.949,4.2,730FB717,767776767676767676767777777776767676767676767776,5.0,2303.0,0.0,10.0,139.0,12.648,00002E,0001FE,00006D,6B,0184,0973,1391,1391,64,00EA,01A2,03F2,01CC,379.53,3.6,1.37,12.1,11,10,11,10,0,-63.12,0.0,-0.02548,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:38.353888Z,822.729,12.9V,0,2266.9,73.944,140.09,244.81,43.0,102.2,00,-5.75,3.9485,3.9472,3.9513,4.1,720FB317,767776767676767676767777777776767676767676767776,5.0,2311.0,0.0,10.0,139.0,12.481,00002E,0001FE,00006D,6B,0184,0973,1396,1396,64,00EA,01A2,03F2,01CC,379.01,9.9,3.75,12.0,3,4,3,4,1400,492.32,-0.03823,-0.16565,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B8B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:46.359688Z,830.735,13.0V,3,2266.9,73.443,140.08,244.81,43.0,102.2,00,-6.36,3.9477,3.9464,3.9505,4.1,730FB317,767776767676767676767777777776767676767676767776,5.0,2319.0,0.0,10.0,139.0,12.655,00002E,0001FE,00006D,6B,0184,0973,1396,1396,64,00EA,01A2,03F2,01CC,379.01,12.6,4.78,12.2,4,3,4,3,0,-240.0,-0.01274,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:55:53.464431Z,837.839,12.9V,0,2266.9,73.443,140.07,244.81,43.0,102.2,00,-5.78,3.9487,3.9475,3.9515,4.0,710FB317,767776767676767676767777777776767676767676767776,5.0,2325.0,0.0,10.0,139.0,12.708,00002E,0001FE,00006D,6B,0184,0973,1396,1391,64,00EA,01A2,03F7,01C7,379.01,11.1,4.21,12.2,0,0,0,0,1800,36.81,0.0,-0.00637,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:00.108296Z,844.483,13.0V,0,2266.9,73.443,140.06,244.81,43.0,104.0,00,-5.15,3.9488,3.9475,3.9515,4.0,720FB317,767776767676767676767777777776767676767676767776,5.0,2332.0,0.0,10.0,139.0,12.687,00002E,0001FE,00006D,6B,0184,0964,139A,1396,64,00EA,01A2,03F7,01C7,379.04,10.8,4.09,12.2,0,0,0,0,2700,36.87,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:06.905856Z,851.281,13.0V,0,2266.9,73.443,140.05,244.81,43.0,104.0,00,-5.17,3.9489,3.9476,3.9517,4.1,760FB317,767776767676767676767777777776767676767676767776,5.0,2339.0,0.0,10.0,139.0,12.687,00002E,0001FE,00006D,6B,0184,0964,1396,1396,64,00EA,01A2,03F7,01C9,379.01,10.2,3.87,12.2,0,0,0,0,1500,36.87,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:14.164381Z,858.539,12.9V,0,2266.9,73.443,140.04,244.81,43.0,104.0,00,-5.77,3.949,3.9477,3.9518,4.1,730FB717,767776767676767676767777777776767676767676767776,5.0,2346.0,0.0,10.0,139.0,12.655,00002E,0001FE,00006D,6B,0184,095F,1396,1391,64,00EA,01A2,03F7,01CB,379.34,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:20.527779Z,864.903,12.9V,0,2266.9,73.443,140.04,244.81,43.0,104.0,00,-4.57,3.949,3.9477,3.9517,4.0,730FB317,767776767676767676767777777776767676767676767776,5.0,2352.0,0.0,10.0,139.0,12.693,00002E,0001FE,00006D,6B,0184,095A,1396,1396,64,00EA,01A2,03F7,01CF,379.34,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:27.063625Z,871.439,12.9V,0,2266.9,73.443,140.03,244.81,43.0,104.0,00,-4.57,3.949,3.9477,3.9518,4.1,730FB717,767776767676767676767777777776767676767676767776,5.0,2360.0,0.0,10.0,139.0,12.701,00002E,0001FE,00006D,6B,0184,095F,1391,1391,64,00EA,01A2,03F7,01CC,379.01,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:34.950298Z,879.325,12.9V,0,2266.9,73.443,140.02,244.81,43.0,104.0,00,-4.45,3.949,3.9478,3.9518,4.0,720FB717,767776767676767676767777777776767676767676767776,5.0,2367.0,0.0,10.0,139.0,12.687,00002E,0001FE,00006D,6B,0064,0964,139A,139A,64,00EA,01A2,03F7,01CC,379.19,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:41.723934Z,886.099,12.9V,0,2266.9,73.443,140.01,244.81,43.0,104.0,00,-4.55,3.9491,3.9478,3.9519,4.1,730FB317,767776767676767676767777777776767676767676767776,5.0,2373.0,0.0,10.0,139.0,12.687,00002E,000208,00006F,6B,0064,0969,1391,1396,64,00EA,01A2,03F7,01C8,379.34,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:48.231449Z,892.606,12.9V,0,2266.9,73.443,140.0,244.81,43.0,104.0,00,-4.6,3.949,3.9478,3.9518,4.0,730FB317,767776767676767676767777777776767676767676767776,5.0,2380.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,096E,1396,1396,64,00EA,01A2,03F7,01C7,379.19,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:56:55.101910Z,899.477,13.0V,0,2266.9,73.443,140.0,244.81,43.0,104.0,00,-3.93,3.9491,3.9478,3.9518,4.0,710FB317,767776767676767676767777777776767676767676767776,5.0,2387.0,0.0,10.0,139.0,12.674,00002E,000208,00006F,6B,0064,0977,139A,139A,64,00EA,01A2,03F7,01C7,379.16,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:01.430594Z,905.805,12.9V,0,2266.9,73.443,139.99,244.81,43.0,102.2,00,-3.96,3.9491,3.9478,3.9519,4.1,710FB317,767776767676767676767777777776767676767676767776,5.0,2393.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,097C,1396,1396,64,00EA,01A2,03F7,01C7,379.19,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:07.889722Z,912.265,12.9V,0,2266.9,73.443,139.98,244.81,43.0,102.2,00,-4.02,3.9491,3.9478,3.9519,4.1,760FB317,777776767676767676767777777776767676767676767776,5.0,2399.0,0.0,10.0,139.0,12.674,00002E,000208,00006F,6B,0064,097C,139A,1396,64,00EA,01A2,03F7,01C7,379.16,9.9,3.75,12.2,0,0,0,0,0,31.81,0.0,-0.00637,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:14.459731Z,918.835,13.0V,0,2266.9,73.443,139.97,244.81,43.0,102.2,00,-4.67,3.9491,3.9478,3.9519,4.1,760FB317,777776767676767676767777777776767676767676767776,5.0,2406.0,0.0,10.0,139.0,12.693,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,379.34,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:20.873102Z,925.248,12.9V,0,2266.9,73.443,139.96,244.81,43.0,104.0,00,-4.68,3.9491,3.9479,3.9519,4.0,710FB317,777776767676767676767777777776767676767676767776,5.0,2412.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,097C,139A,1396,64,00EA,01A2,03FC,01C7,379.19,10.8,4.1,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:27.171557Z,931.546,12.9V,0,2266.9,73.443,139.96,244.81,43.0,104.0,00,-4.14,3.9491,3.9478,3.9518,4.0,730FB317,777776767676767676767777777776767676767676767776,5.0,2420.0,0.0,10.0,139.0,12.687,00002E,000208,00006F,6B,0064,0982,139A,1391,64,00EA,01A2,03FC,01C7,379.16,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:34.587512Z,938.962,12.9V,0,2266.9,73.443,139.95,244.81,43.0,104.0,00,-4.23,3.9491,3.9478,3.9518,4.0,730FB317,777776767676767676767777777776767676767676767776,5.0,2427.0,0.0,10.0,139.0,12.674,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,379.01,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:41.611832Z,945.987,12.9V,0,2266.9,73.443,139.94,244.81,43.0,102.2,00,-4.21,3.949,3.9478,3.9518,4.0,710FB317,777776767676767676767777777776767676767676767776,5.0,2433.0,0.0,10.0,139.0,12.667,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,379.16,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:47.628993Z,952.004,12.9V,0,2266.9,73.443,139.93,244.81,43.0,102.2,00,-4.24,3.949,3.9478,3.9518,4.0,730FB317,777776767676767676767777777776767676767676767776,5.0,2441.0,0.0,10.0,139.0,12.693,00002E,000208,00006F,6B,0064,0982,139A,1396,64,00EA,01A2,03FC,01C7,379.16,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B8
2026-09-04T00:57:55.445222Z,959.82,12.9V,0,2266.9,73.443,139.92,244.81,43.0,102.2,00,-4.67,3.949,3.9478,3.9518,4.0,720FB317,777776767676767676767777777776767676767676767776,5.0,2448.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,378.85,10.2,3.86,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B8B8B8B7
2026-09-04T00:58:02.948353Z,967.323,13.0V,0,2266.9,73.443,139.92,244.81,43.0,102.2,00,-3.92,3.9491,3.9478,3.9519,4.1,710FB317,777776767676767676767777777776767676767676767776,5.0,2455.0,0.0,10.0,139.0,12.674,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,379.22,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.00637,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B7B8B8B7
2026-09-04T00:58:09.545693Z,973.921,12.9V,0,2266.9,73.443,139.91,244.81,43.0,102.2,00,-3.92,3.949,3.9478,3.9519,4.1,710FB317,777776767676767676767777777776767676767676767776,5.0,2461.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,0982,1396,1396,64,00EA,01A2,03FC,01C7,379.19,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B7B8B8B7
2026-09-04T00:58:16.122546Z,980.497,12.9V,0,2266.9,73.443,139.9,244.81,43.0,102.2,00,-3.91,3.949,3.9478,3.9518,4.0,710FB317,777776767676767676767777777776767676767676767776,5.0,2468.0,0.0,10.0,139.0,12.68,00002E,000208,00006F,6B,0064,0982,139A,1396,64,00EA,01A2,03FC,01C7,379.19,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B8B8B8B8B8B7B8B8B7
2026-09-04T00:58:23.325876Z,987.701,13.0V,0,2266.9,73.443,139.89,244.81,43.0,102.2,00,-4.49,3.949,3.9478,3.9519,4.1,730FB317,777776767676767676767777777776767676767676767776,5.0,2475.0,0.0,10.0,139.0,12.687,00002E,000208,00006F,6B,0064,097C,1391,139A,64,00EA,01A2,03FC,01C7,379.04,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B8B7B8B8B7
2026-09-04T00:58:29.756705Z,994.132,13.0V,0,2266.9,73.443,139.88,244.81,43.0,102.2,00,-4.57,3.949,3.9477,3.9517,4.0,730FB317,777776767676767676767777777776767676767676767776,5.0,2481.0,0.0,10.0,139.0,12.687,00002E,000208,00006F,6B,0064,097C,1396,139A,64,00EA,01A2,03FC,01C7,379.34,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B7B7B8B8B7
2026-09-04T00:58:35.662944Z,1000.038,12.9V,0,2266.9,73.443,139.88,244.81,43.0,102.2,00,-4.0,3.949,3.9477,3.9517,4.0,760FB317,777776767676767676767777777776767676767676767776,5.0,2488.0,0.0,10.0,139.0,12.687,00002E,000212,000071,6B,0064,097C,1391,1396,64,00EA,01A2,03FC,01C7,379.01,10.5,3.98,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B7B7B8B8B7
2026-09-04T00:58:42.811368Z,1007.186,12.9V,0,2266.9,73.443,139.87,244.81,43.0,102.2,00,-3.91,3.9489,3.9477,3.9517,4.0,730FB317,777776767676767676767777777776767676767676767776,5.0,2495.0,0.0,10.0,139.0,12.68,00002E,000212,000071,6B,0064,097C,1396,1396,64,00EA,01A2,03FC,01C7,379.01,10.8,4.09,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B7B7B8B8B7
2026-09-04T00:58:49.649995Z,1014.025,12.9V,0,2266.9,73.443,139.86,244.81,43.0,102.2,00,-3.98,3.9489,3.9476,3.9517,4.1,780FB317,777777767776767676767777777776767676767676767776,5.0,2502.0,0.0,10.0,139.0,12.68,00002E,000212,000071,6B,0064,097C,1396,1396,64,00EA,01A2,03FC,01C7,379.01,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B7B7B8B8B7
2026-09-04T00:58:56.775184Z,1021.15,13.0V,0,2266.9,73.443,139.85,244.81,43.0,102.2,00,-4.68,3.9489,3.9477,3.9518,4.1,730FB317,777777767776767676767777777776767676767676767776,5.0,2508.0,0.0,10.0,139.0,12.687,00002E,000212,000071,6B,0064,097C,1396,1396,64,00EA,01A2,03FC,01C7,379.22,10.2,3.87,12.2,0,0,0,0,0,31.81,0.0,-0.01274,B7B6B7B7B7B7B7B7B7B7B7B7B7B7B8B8B7B7B7B8B8B7B7B8B8B7
