utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T04:26:32.871592Z,656.7,13.9V,0,2197.6,79.252,152.22,264.07,19.45,109.4,93,4.0132,4.0119,4.0168,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:40.545409Z,664.374,13.9V,0,2197.6,79.252,152.24,264.07,19.45,109.4,93,4.0133,4.0119,4.0169,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:48.329433Z,672.158,13.9V,0,2197.6,79.252,152.26,264.07,19.45,109.4,93,4.0133,4.0119,4.0169,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:26:56.083701Z,679.912,13.9V,0,2197.6,79.252,152.27,264.07,19.45,109.4,93,4.0135,4.0121,4.0172,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:03.549971Z,687.378,13.9V,0,2197.6,79.252,152.29,264.07,19.45,109.4,93,4.0136,4.0123,4.0172,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:11.067727Z,694.896,13.9V,0,2197.6,79.252,152.3,264.07,19.45,109.4,96,4.0137,4.0123,4.0172,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C4C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:18.493927Z,702.322,13.9V,0,2197.6,79.252,152.32,264.07,19.45,109.4,93,4.0138,4.0123,4.0175,5.2,13.1,0,0,0,0,0,-0.86,0.0,0.0,C4C4C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:26.373222Z,710.201,13.9V,0,2197.6,79.252,152.34,264.07,19.45,107.6,93,4.0139,4.0124,4.0175,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C4C5C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:33.942822Z,717.771,13.8V,0,2197.6,79.252,152.35,264.07,19.45,107.6,96,4.014,4.0127,4.0177,5.0,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C4C5C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:41.941032Z,725.769,13.8V,0,2197.6,79.252,152.37,264.07,19.45,107.6,96,4.0142,4.0128,4.0177,4.9,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C4C5C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:49.749316Z,733.578,13.7V,0,2197.6,79.252,152.39,264.07,19.45,107.6,93,4.0141,4.0128,4.0178,5.0,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C4C5C5C5C5C5C5C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:27:57.385574Z,741.214,13.6V,0,2197.6,79.252,152.4,264.07,19.45,107.6,93,4.0143,4.0128,4.0178,5.0,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C5C5C5C5C6C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:04.749834Z,748.578,13.7V,0,2197.6,79.252,152.42,264.07,19.45,107.6,93,4.0144,4.0129,4.018,5.1,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C5C5C5C6C6C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:12.325001Z,756.153,13.8V,0,2197.6,79.252,152.44,264.07,19.45,107.6,93,4.0145,4.0131,4.0181,5.0,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C5C5C5C6C6C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:19.764071Z,763.592,13.8V,0,2197.6,79.252,152.45,264.69,19.45,107.6,93,4.0146,4.0132,4.0183,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C5C5C5C6C6C5C5C5C5C5C5C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:27.345320Z,771.174,13.9V,0,2197.6,79.252,152.47,264.69,19.45,107.6,93,4.0147,4.0134,4.0183,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C5C5C5C6C6C5C5C5C6C5C6C6C5C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:35.067392Z,778.896,13.9V,0,2197.6,79.652,152.48,264.69,19.45,107.6,93,4.0147,4.0134,4.0184,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C5C5C5C6C6C5C6C5C6C5C6C6C6C5C5C5C5C5C5C5C5C5C6C5
2026-09-03T04:28:42.529824Z,786.358,13.9V,0,2197.6,79.652,152.5,264.69,19.45,107.6,93,4.0148,4.0134,4.0183,4.9,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C5C5C6C6C6C6C6C5C6C5C6C6C6C5C5C5C5C5C5C5C5C6C6C5
2026-09-03T04:28:49.954980Z,793.783,13.9V,0,2197.6,79.652,152.52,264.69,19.45,107.6,93,4.015,4.0134,4.0187,5.3,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C5C6C5C5C5C6C6C5
2026-09-03T04:28:57.681208Z,801.509,13.9V,0,2197.6,79.652,152.53,264.69,19.45,107.6,93,4.0151,4.0137,4.0188,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C5C6C6C5C5C6C6C5
2026-09-03T04:29:05.369923Z,809.198,13.9V,0,2197.6,79.652,152.55,264.69,19.45,107.6,93,4.0152,4.0138,4.0188,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C6C6C5C5C6C6C5
2026-09-03T04:29:12.958794Z,816.787,13.9V,0,2197.6,79.652,152.56,264.69,19.45,107.6,96,4.0152,4.0139,4.0189,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C6C6C5C5C6C6C5
2026-09-03T04:29:20.405198Z,824.234,13.9V,0,2197.6,79.652,152.58,264.69,19.45,107.6,93,4.0153,4.0138,4.0189,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C6C6C5C5C6C6C5
2026-09-03T04:29:28.285142Z,832.113,13.9V,0,2197.6,79.652,152.6,264.69,19.45,107.6,96,4.0155,4.014,4.0191,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C5C6C6C5C5C6C6C5
2026-09-03T04:29:35.561133Z,839.389,13.9V,0,2197.6,79.652,152.61,264.69,19.45,107.6,96,4.0156,4.0142,4.0192,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C5C6C6C6C6C5C6C6C5
2026-09-03T04:29:42.979847Z,846.808,13.9V,0,2197.6,79.652,152.63,264.69,19.45,107.6,96,4.0156,4.0143,4.0192,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C5
2026-09-03T04:29:50.517958Z,854.346,13.9V,0,2197.6,79.652,152.65,264.69,19.45,107.6,93,4.0157,4.0142,4.0194,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:29:58.189738Z,862.018,13.9V,0,2197.6,79.652,152.66,264.69,19.45,107.6,93,4.0158,4.0144,4.0195,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:05.950203Z,869.778,13.9V,0,2197.6,79.652,152.68,264.69,19.45,107.6,93,4.0159,4.0146,4.0195,4.9,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:13.581577Z,877.41,13.9V,0,2197.6,79.652,152.69,264.69,19.45,105.8,93,4.016,4.0145,4.0195,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:20.933723Z,884.762,13.9V,0,2197.6,79.652,152.71,264.69,19.45,107.6,96,4.0161,4.0146,4.0199,5.3,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:28.301447Z,892.13,13.9V,0,2197.6,79.652,152.73,264.69,19.45,105.8,93,4.0162,4.0147,4.0199,5.2,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C5C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:35.928019Z,899.756,13.9V,0,2197.6,79.652,152.74,264.69,19.45,107.6,93,4.0163,4.015,4.02,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:43.413877Z,907.242,13.9V,0,2197.6,79.652,152.76,264.69,19.45,105.8,93,4.0163,4.0151,4.02,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:50.893927Z,914.722,13.9V,0,2197.6,79.652,152.78,264.69,19.45,105.8,93,4.0164,4.015,4.02,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6
2026-09-03T04:30:58.357664Z,922.186,13.9V,0,2197.6,79.652,152.79,264.69,19.45,105.8,93,4.0166,4.0151,4.0202,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:05.970403Z,929.799,13.9V,0,2197.6,79.652,152.81,265.31,19.45,105.8,93,4.0166,4.0153,4.0202,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:13.694555Z,937.523,13.9V,0,2197.6,79.652,152.83,265.31,19.45,105.8,93,4.0167,4.0153,4.0202,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:21.701475Z,945.53,13.9V,0,2197.6,79.652,152.84,265.31,19.45,105.8,93,4.0168,4.0154,4.0203,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:29.461357Z,953.29,13.9V,0,2197.6,79.652,152.86,265.31,19.45,105.8,93,4.0169,4.0155,4.0204,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:37.017524Z,960.846,13.9V,0,2197.6,79.652,152.88,265.31,19.45,105.8,96,4.017,4.0156,4.0205,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:44.705300Z,968.534,13.9V,0,2197.6,79.652,152.89,265.31,19.45,105.8,96,4.0171,4.0158,4.0207,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:31:52.374309Z,976.203,13.9V,0,2197.6,79.652,152.91,265.31,19.45,105.8,96,4.0172,4.0159,4.0208,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:00.511669Z,984.34,13.9V,0,2197.6,79.652,152.92,265.31,19.45,105.8,93,4.0174,4.016,4.021,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:08.571489Z,992.4,13.9V,0,2197.6,79.652,152.94,265.31,19.45,105.8,93,4.0174,4.0161,4.0211,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:16.437684Z,1000.266,13.9V,0,2197.6,79.652,152.96,265.31,19.45,105.8,93,4.0175,4.0162,4.0212,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:24.511270Z,1008.34,13.9V,0,2197.6,79.652,152.97,265.31,19.45,105.8,93,4.0176,4.0163,4.0213,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:31.937837Z,1015.766,13.9V,0,2197.6,79.652,152.99,265.31,19.45,105.8,93,4.0177,4.0164,4.0214,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:39.380101Z,1023.208,13.9V,0,2197.6,79.652,153.01,265.31,19.45,105.8,93,4.0178,4.0164,4.0215,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:46.712020Z,1030.54,13.9V,0,2197.6,79.652,153.02,265.31,19.45,105.8,93,4.0179,4.0164,4.0215,5.1,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:32:54.402505Z,1038.231,13.9V,0,2197.6,79.652,153.04,265.31,19.45,105.8,93,4.0179,4.0165,4.0215,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:02.013329Z,1045.842,13.9V,0,2197.6,79.652,153.06,265.31,19.45,105.8,93,4.018,4.0166,4.0216,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:09.658937Z,1053.487,13.9V,0,2197.6,79.652,153.07,265.31,19.45,105.8,96,4.0182,4.0169,4.0218,4.9,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:17.367428Z,1061.196,13.8V,0,2197.6,79.652,153.09,265.31,19.45,105.8,93,4.0183,4.0169,4.0219,5.0,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:24.813424Z,1068.642,13.8V,0,2197.6,79.652,153.1,265.31,19.45,105.8,93,4.0183,4.0168,4.0218,5.0,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:31.374221Z,1075.202,13.7V,0,2197.6,79.652,153.12,265.31,19.45,105.8,93,4.0184,4.0171,4.022,4.9,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:41.474319Z,1085.303,13.6V,0,2197.6,79.652,153.14,265.31,19.45,105.8,96,4.0186,4.0172,4.0222,5.0,12.8,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:48.954226Z,1092.783,13.6V,0,2197.6,79.652,153.16,265.31,19.45,105.8,93,4.0187,4.0173,4.0223,5.0,12.9,0,0,0,0,0,-0.86,0.0,-0.00637,C5C5C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:33:56.432296Z,1100.261,13.7V,0,2197.6,79.652,153.17,265.93,19.45,105.8,93,4.0187,4.0172,4.0224,5.2,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C5C6C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:04.189489Z,1108.018,13.8V,0,2197.6,79.652,153.19,265.93,19.45,105.8,93,4.0188,4.0173,4.0223,5.0,13.0,0,0,0,0,0,-0.86,0.0,-0.00637,C5C6C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:11.548464Z,1115.377,13.8V,0,2197.6,79.652,153.21,265.93,19.45,105.8,96,4.0189,4.0175,4.0225,5.0,13.1,0,0,0,0,0,-0.86,0.0,-0.00637,C5C6C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:19.515778Z,1123.344,13.9V,0,2197.6,79.652,153.22,265.93,19.45,105.8,93,4.019,4.0176,4.0227,5.1,13.1,0,0,0,0,0,-0.86,0.0,0.0,C5C6C6C6C6C6C6C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:26.903271Z,1130.732,13.7V,0,2197.6,80.052,153.24,265.93,19.45,105.8,93,4.0191,4.0176,4.0229,5.3,13.0,0,0,0,0,0,-0.86,0.0,0.0,C5C6C6C6C6C7C7C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:34.630784Z,1138.459,13.8V,0,2197.6,80.052,153.26,265.93,19.45,105.8,93,4.0192,4.0177,4.0229,5.2,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C5C6C6C6C6C7C7C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:42.377345Z,1146.206,13.9V,0,2197.6,80.052,153.27,265.93,19.45,105.8,93,4.0192,4.0178,4.0228,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C6C6C6C7C7C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:50.021917Z,1153.85,13.9V,0,2197.6,80.052,153.29,265.93,19.45,105.8,93,4.0193,4.0179,4.0228,4.9,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C6C6C6C7C7C6C6C6C6C6C6C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:34:57.578516Z,1161.407,13.9V,0,2197.6,80.052,153.31,265.93,19.45,105.8,93,4.0194,4.0181,4.023,4.9,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C6C6C6C7C7C6C7C6C7C6C7C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:35:05.284441Z,1169.113,13.9V,0,2197.6,80.052,153.32,265.93,19.45,105.8,93,4.0196,4.0182,4.0232,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C6C6C7C7C7C7C7C6C7C6C7C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:35:13.221511Z,1177.05,13.9V,0,2197.6,80.052,153.34,265.93,19.45,105.8,93,4.0197,4.0183,4.0233,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C6C7C7C7C7C7C7C7C7C7C7C7C6C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:35:20.698418Z,1184.527,13.9V,0,2197.6,80.052,153.36,265.93,19.45,105.8,93,4.0197,4.0185,4.0233,4.8,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:35:28.046944Z,1191.875,13.9V,0,2197.6,80.052,153.37,265.93,19.45,105.8,93,4.0198,4.0185,4.0235,5.0,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C6C6C6C6C6C6C7C6
2026-09-03T04:35:35.638269Z,1199.467,13.9V,0,2197.6,80.052,153.39,265.93,19.45,105.8,93,4.0199,4.0187,4.0235,4.8,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C6C6C6C6C6C7C7C6
2026-09-03T04:35:43.197863Z,1207.026,13.9V,0,2197.6,80.052,153.4,265.93,19.45,105.8,93,4.02,4.0187,4.0237,5.0,13.1,0,0,0,0,0,-0.92,0.0,0.0,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C6C7C7C6C6C7C7C6
2026-09-03T04:35:50.774934Z,1214.603,13.9V,0,2197.6,80.052,153.42,265.93,19.45,105.8,93,4.0201,4.0188,4.0237,4.9,13.1,0,0,0,0,0,-0.92,0.0,0.0,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C7C7C6C6C7C7C6
2026-09-03T04:35:58.335269Z,1222.164,13.9V,0,2197.6,80.052,153.43,265.93,19.45,105.8,93,4.0202,4.0188,4.0239,5.1,13.1,0,0,0,0,0,-0.92,0.0,0.0,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C7C7C6C6C7C7C6
2026-09-03T04:36:06.297407Z,1230.126,13.9V,0,2197.6,80.052,153.45,265.93,19.45,105.8,93,4.0203,4.0189,4.024,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C7C7C6C6C7C7C6
2026-09-03T04:36:13.834793Z,1237.663,13.9V,0,2197.6,80.052,153.47,265.93,19.45,105.8,93,4.0204,4.0189,4.024,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C6C6C7C7C6C6C7C7C6
2026-09-03T04:36:22.351410Z,1246.18,13.9V,0,2197.6,80.052,153.49,265.93,19.45,105.8,93,4.0205,4.019,4.024,5.0,13.1,0,0,0,0,0,-0.92,0.0,0.0,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C7C7C7C7C7C6C7C7C6
2026-09-03T04:36:30.202816Z,1254.031,13.9V,0,2197.6,80.052,153.5,265.93,19.45,105.8,93,4.0206,4.0193,4.0242,4.9,13.1,0,0,0,0,0,-0.92,0.0,0.0,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C7C7C7C7C7C7C7C7C7
2026-09-03T04:36:37.554247Z,1261.382,13.9V,0,2197.6,80.052,153.52,265.93,19.45,105.8,93,4.0207,4.0194,4.0245,5.1,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C7C7C7C7C7C7C7C7C7
2026-09-03T04:36:45.275400Z,1269.104,13.9V,0,2197.6,80.052,153.54,266.55,19.45,105.8,93,4.0208,4.0193,4.0245,5.2,13.1,0,0,0,0,0,-0.92,0.0,-0.00637,C6C6C7C7C7C7C7C7C7C7C7C7C7C7C7C7C6C7C7C7C7C7C7C7C7C7
