utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T22:28:40.083534Z,64.033,13.9V,0,2256.7,77.447,146.92,256.61,36.66,105.8,00,-1.86,3.9828,3.9813,3.9862,4.9,760FB317,767675757575757575757676767675757575757575757676,382.34,3.9,1.49,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:28:42.675865Z,66.625,13.9V,0,2256.7,77.447,146.92,256.61,36.66,105.8,00,-1.91,3.9828,3.9813,3.9861,4.8,710FB317,767675757575757575757676767675757575757575757676,382.53,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.01274,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:28:45.432045Z,69.381,13.9V,0,2256.7,77.447,146.92,256.61,36.66,105.8,00,-1.82,3.9827,3.9813,3.9861,4.8,710FB317,767675757575757575757676767675757575757575757676,382.53,3.6,1.38,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:28:48.414894Z,72.364,13.9V,0,2256.7,77.447,146.92,256.61,36.66,105.8,00,-1.86,3.9827,3.9812,3.986,4.8,710FB317,767675757575757575757676767675757575757575757676,382.34,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:28:52.414804Z,76.364,13.9V,0,2256.7,77.447,146.92,256.61,36.66,105.8,00,-1.86,3.9828,3.9813,3.9861,4.8,710FB317,767675757575757575757676767675757575757575757676,382.34,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:28:56.658800Z,80.608,13.9V,0,2256.7,77.447,146.91,256.61,36.66,105.8,00,-1.89,3.9827,3.9813,3.986,4.7,710FB317,767675757575757575757676767675757575757575757676,382.72,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.01274,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:01.167190Z,85.116,13.9V,0,2256.7,77.447,146.91,256.61,36.66,105.8,00,-1.9,3.9827,3.9812,3.986,4.8,760FB317,767675757575757575757676767675757575757575757676,382.53,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:05.646750Z,89.596,13.9V,0,2256.7,77.447,146.91,256.61,36.66,105.8,00,-1.9,3.9828,3.9813,3.9861,4.8,710FB317,767675757575757575757676767675757575757575757676,382.5,4.5,1.72,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:10.674952Z,94.624,13.9V,0,2256.7,77.447,146.91,256.61,36.66,105.8,00,-1.87,3.9828,3.9813,3.9861,4.8,710FB317,767675757575757575757676767675757575757575757676,382.5,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:15.474317Z,99.423,13.9V,0,2256.7,77.447,146.9,256.61,36.66,105.8,00,-1.85,3.9827,3.9812,3.986,4.8,710FB317,767675757575757575757676767675757575757575757676,382.19,3.9,1.49,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:20.515131Z,104.464,13.9V,0,2256.7,77.447,146.9,256.61,36.66,105.8,00,-1.82,3.9827,3.9812,3.986,4.8,760FB317,767675757575757575757676767675757575757575757676,382.38,3.9,1.49,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:25.667739Z,109.617,13.8V,0,2256.7,77.447,146.9,256.61,36.66,105.8,00,-1.81,3.9827,3.9813,3.986,4.7,710FB317,767675757575757575757676767675757575757575757676,382.34,4.5,1.72,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:31.435841Z,115.385,13.9V,0,2256.7,77.447,146.9,256.61,36.66,105.8,00,-1.89,3.9827,3.9813,3.986,4.7,710FB317,767675757575757575757676767675757575757575757676,382.5,3.9,1.49,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:36.248805Z,120.198,13.9V,0,2256.7,77.447,146.89,256.61,36.66,105.8,00,-1.83,3.9827,3.9813,3.986,4.7,710FB317,767675757575757575757676767675757575757575757676,382.34,3.9,1.49,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:41.104486Z,125.054,13.8V,0,2256.7,77.447,146.89,256.61,36.66,105.8,00,-1.85,3.9827,3.9812,3.986,4.8,760FB317,767676757575757575757676767675757575757575757676,382.87,3.6,1.38,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
2026-09-03T22:29:46.465325Z,130.414,13.9V,0,2256.7,77.447,146.89,256.61,36.66,105.8,00,-1.86,3.9827,3.9812,3.9859,4.7,710FB317,767676757575757575757676767675757575757575757676,382.38,4.2,1.61,13.1,0,0,0,0,0,-29.44,0.0,-0.00637,BFBFBFBFBFBFBFBFBFBFBFBFBFBFC0C0BFC0C0C0C0C0C0C0C0C0
