utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,pack_v,pack_a,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43
2026-09-03T15:37:56.702948Z,763.459,13.9V,0,2197.6,89.653,172.67,301.35,0.0,98.6,00,-1.39,4.0888,4.0883,4.0905,2.2,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:06.058515Z,772.815,13.9V,0,2197.6,89.653,172.67,301.35,0.0,98.6,00,-0.72,4.0888,4.0883,4.0905,2.2,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:15.674058Z,782.43,13.9V,0,2197.6,89.653,172.66,301.35,0.0,96.8,00,-1.21,4.0888,4.0883,4.0905,2.2,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:25.521435Z,792.278,13.9V,0,2197.6,89.653,172.66,301.35,0.0,96.8,00,-1.21,4.0888,4.0884,4.0905,2.1,392.21,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:34.966717Z,801.723,13.9V,0,2197.6,89.653,172.66,301.35,0.0,96.8,00,-1.24,4.0888,4.0883,4.0905,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:45.923384Z,812.68,13.9V,0,2197.6,89.653,172.65,301.35,0.0,96.8,00,-1.22,4.0888,4.0883,4.0905,2.2,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:38:55.796850Z,822.553,13.9V,0,2197.6,89.653,172.65,301.35,0.0,96.8,00,-1.22,4.0888,4.0883,4.0905,2.2,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:39:05.359101Z,832.115,13.9V,0,2197.6,89.653,172.65,301.35,0.0,96.8,00,-1.21,4.0888,4.0883,4.0904,2.1,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:39:15.400344Z,842.156,13.9V,0,2197.6,89.653,172.64,301.35,0.0,98.6,00,-1.21,4.0888,4.0883,4.0904,2.1,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDEDEDD
2026-09-03T15:39:25.089336Z,851.845,13.9V,0,2197.6,89.653,172.64,301.35,0.0,98.6,00,-1.21,4.0888,4.0883,4.0904,2.1,392.21,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDDDDDDDEDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:39:35.080370Z,861.837,13.9V,0,2197.6,89.653,172.64,301.35,0.0,98.6,00,-0.73,4.0888,4.0883,4.0904,2.1,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:39:44.566161Z,871.322,13.9V,0,2197.6,89.653,172.64,301.35,0.0,98.6,00,-0.61,4.0887,4.0883,4.0904,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:39:54.409353Z,881.166,13.9V,0,2197.6,89.653,172.63,301.35,0.0,96.8,00,-1.23,4.0887,4.0883,4.0904,2.1,392.21,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDEDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:40:05.473778Z,892.23,13.9V,0,2197.6,89.653,172.63,301.35,0.0,96.8,00,-0.72,4.0887,4.0882,4.0904,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:40:14.839972Z,901.596,13.9V,0,2197.6,89.653,172.63,301.35,0.0,96.8,00,-0.61,4.0887,4.0882,4.0904,2.2,392.36,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDEDEDEDEDEDDDEDD
2026-09-03T15:40:23.434056Z,910.19,13.9V,0,2197.6,89.653,172.62,301.35,0.0,98.6,00,-1.23,4.0887,4.0882,4.0904,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:40:31.649178Z,918.405,13.9V,0,2197.6,89.653,172.62,301.35,0.0,98.6,00,-1.27,4.0887,4.0882,4.0904,2.2,392.59,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:40:40.384123Z,927.14,13.9V,0,2197.6,89.653,172.62,301.35,0.0,98.6,00,-1.29,4.0887,4.0882,4.0903,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:40:49.028199Z,935.784,13.9V,0,2197.6,89.653,172.62,301.35,0.0,98.6,00,-0.66,4.0887,4.0882,4.0904,2.2,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:40:57.409133Z,944.165,13.9V,0,2197.6,89.653,172.61,301.35,0.0,98.6,00,-1.39,4.0887,4.0882,4.0904,2.2,392.21,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:05.791781Z,952.548,13.9V,0,2197.6,89.653,172.61,301.35,0.0,98.6,00,-1.41,4.0887,4.0882,4.0904,2.2,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:14.302157Z,961.058,13.9V,0,2197.6,89.653,172.61,301.35,0.0,98.6,00,-1.21,4.0887,4.0882,4.0903,2.1,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDDDDDDDDDEDDDDDDDDDDDEDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:22.489682Z,969.246,13.9V,0,2197.6,89.653,172.61,301.35,0.0,98.6,00,-0.61,4.0887,4.0883,4.0904,2.1,392.36,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:31.354064Z,978.11,13.9V,0,2197.6,89.653,172.6,301.35,0.0,98.6,00,-1.21,4.0887,4.0882,4.0904,2.2,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:39.730462Z,986.487,13.9V,0,2197.6,89.653,172.6,301.35,0.0,98.6,00,-1.21,4.0887,4.0883,4.0903,2.0,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:48.055256Z,994.811,13.9V,0,2197.6,89.653,172.6,301.35,0.0,98.6,00,-1.22,4.0887,4.0881,4.0903,2.2,392.59,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:41:56.342826Z,1003.099,13.9V,0,2197.6,89.653,172.6,301.35,0.0,98.6,00,-0.61,4.0887,4.0882,4.0903,2.1,392.4,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDEDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:42:05.136595Z,1011.893,13.9V,0,2197.6,89.653,172.59,301.35,0.0,98.6,00,-1.21,4.0887,4.0882,4.0903,2.1,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:42:13.807498Z,1020.564,13.9V,0,2197.6,89.653,172.59,301.35,0.0,98.6,00,-1.21,4.0887,4.0882,4.0903,2.1,392.4,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:42:23.009102Z,1029.765,13.9V,0,2197.6,89.653,172.59,301.35,0.0,98.6,00,-0.7,4.0887,4.0882,4.0903,2.1,392.21,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:42:32.064322Z,1038.82,13.9V,0,2197.6,89.653,172.59,301.35,0.0,98.6,00,-0.69,4.0887,4.0882,4.0903,2.1,392.59,1.8,0.71,13.1,0,0,0,0,0,-1.06,0.0,0.0,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDEDEDDDEDD
2026-09-03T15:42:41.002803Z,1047.759,13.9V,0,2197.6,89.653,172.58,301.35,0.0,98.6,00,-1.36,4.0886,4.0881,4.0904,2.3,392.36,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:42:51.521193Z,1058.279,13.9V,0,2197.6,89.653,172.58,301.35,0.0,98.6,00,-1.3,4.0886,4.0882,4.0903,2.1,392.55,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:42:59.117906Z,1065.874,13.8V,0,2197.6,89.653,172.58,301.35,0.0,98.6,00,-0.67,4.0886,4.0882,4.0903,2.1,392.59,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:09.684353Z,1076.44,13.9V,0,2197.6,89.653,172.57,301.35,0.0,98.6,00,-1.29,4.0886,4.0881,4.0903,2.2,392.74,1.5,0.59,13.1,0,0,0,0,0,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:19.383652Z,1086.14,13.8V,0,2197.6,89.653,172.57,301.35,0.0,98.6,00,-1.28,4.0885,4.088,4.0901,2.1,392.4,2.4,0.94,13.1,0,0,0,0,2800,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:28.837024Z,1095.593,13.8V,0,2197.6,89.653,172.57,301.35,0.0,98.6,00,-1.27,4.0881,4.0876,4.0897,2.1,392.4,5.1,2.0,13.1,0,0,0,0,3000,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:38.845676Z,1105.602,13.8V,0,2197.6,89.653,172.56,301.35,0.0,98.6,00,-1.24,4.0877,4.0872,4.0893,2.1,392.25,6.9,2.71,13.1,0,0,0,0,1100,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:48.542237Z,1115.299,13.8V,0,2197.6,89.653,172.55,301.35,0.0,96.8,00,-1.89,4.0874,4.0869,4.0891,2.2,392.44,7.2,2.83,13.1,0,0,0,0,2600,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:43:58.553325Z,1125.309,13.8V,0,2197.6,89.653,172.54,301.35,0.0,96.8,00,-2.42,4.0872,4.0867,4.0888,2.1,392.44,7.8,3.06,13.1,0,0,0,0,2600,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:09.493726Z,1136.25,13.8V,0,2197.6,89.653,172.53,301.35,0.0,96.8,00,-2.41,4.087,4.0865,4.0886,2.1,392.25,8.7,3.41,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:19.366887Z,1146.123,13.8V,0,2197.6,89.653,172.52,301.35,0.0,95.0,00,-3.0,4.0867,4.0863,4.0885,2.2,392.25,9.3,3.65,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:29.530421Z,1156.287,13.8V,0,2197.6,89.653,172.51,301.35,0.0,95.0,00,-3.55,4.0866,4.0861,4.0882,2.1,392.4,9.0,3.53,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:38.677100Z,1165.433,13.9V,0,2197.6,89.653,172.5,301.35,0.0,95.0,00,-3.61,4.0864,4.0859,4.088,2.1,392.1,9.6,3.76,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDEDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:48.262091Z,1175.018,13.9V,0,2197.6,89.653,172.49,301.35,0.0,93.2,00,-3.62,4.0863,4.0858,4.088,2.2,392.06,9.6,3.76,13.1,0,0,0,0,2500,-1.06,0.0,0.0,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:44:58.680222Z,1185.436,13.9V,0,2197.6,89.653,172.48,301.35,0.0,93.2,00,-3.66,4.0862,4.0857,4.0878,2.1,392.44,9.6,3.77,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:08.626702Z,1195.383,13.9V,0,2197.6,89.653,172.47,301.35,0.0,93.2,00,-3.65,4.0865,4.086,4.0881,2.1,392.44,8.1,3.18,13.1,0,0,0,0,2500,-1.06,0.0,0.0,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:17.141794Z,1203.898,13.9V,0,2197.6,89.653,172.46,301.35,0.0,93.2,00,-3.74,4.0864,4.086,4.0881,2.1,392.59,7.8,3.06,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:25.426671Z,1212.183,13.9V,0,2197.6,89.653,172.45,301.35,0.0,93.2,00,-3.86,4.0865,4.086,4.0882,2.2,392.25,7.8,3.06,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:34.930328Z,1221.687,13.9V,0,2197.6,89.653,172.44,301.35,0.0,93.2,00,-3.84,4.0867,4.0862,4.0884,2.2,392.25,6.9,2.71,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:45.444632Z,1232.201,13.9V,0,2197.6,89.653,172.43,301.35,0.0,93.2,00,-3.78,4.0868,4.0863,4.0885,2.2,392.4,6.3,2.47,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:45:54.613052Z,1241.369,13.9V,0,2197.6,89.653,172.42,301.35,0.0,93.2,00,-3.86,4.0867,4.0862,4.0884,2.2,392.25,6.6,2.59,13.1,0,0,0,0,2500,-1.06,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:04.844384Z,1251.601,13.9V,0,2197.6,89.653,172.42,301.35,0.0,93.2,00,-3.2,4.0867,4.0862,4.0883,2.1,392.59,6.6,2.59,13.1,0,0,0,0,2500,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:13.508156Z,1260.264,13.9V,0,2197.6,89.653,172.41,301.35,0.0,93.2,00,-3.19,4.0868,4.0863,4.0885,2.2,392.25,6.0,2.35,13.1,0,0,0,0,2500,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:23.212709Z,1269.969,13.9V,0,2197.6,89.653,172.4,301.35,0.0,93.2,00,-3.11,4.0868,4.0863,4.0884,2.1,392.25,5.7,2.24,13.1,0,0,0,0,2500,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:33.821922Z,1280.578,13.9V,0,2197.6,89.653,172.39,301.35,0.0,93.2,00,-3.06,4.0867,4.0862,4.0884,2.2,392.4,6.3,2.47,13.1,0,0,0,0,2500,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:44.049423Z,1290.806,13.9V,0,2197.6,89.653,172.38,301.35,0.0,95.0,00,-3.07,4.0867,4.0862,4.0883,2.1,392.25,5.7,2.24,13.1,0,0,0,0,2500,-0.99,0.0,0.0,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:46:53.679109Z,1300.435,13.9V,0,2197.6,89.653,172.38,301.35,0.0,95.0,00,-2.44,4.0867,4.0863,4.0884,2.1,392.44,6.3,2.47,13.1,0,0,0,0,2500,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:03.550691Z,1310.307,13.9V,0,2197.6,89.653,172.37,301.35,0.0,95.0,00,-3.07,4.0868,4.0863,4.0884,2.1,392.4,6.0,2.35,13.1,0,0,0,0,2200,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:13.323078Z,1320.079,13.9V,0,2197.6,89.653,172.36,301.35,0.0,95.0,00,-3.01,4.0867,4.0862,4.0884,2.2,392.06,6.0,2.35,13.1,0,0,0,0,2200,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:23.454240Z,1330.211,13.9V,0,2197.6,89.653,172.35,300.73,0.0,95.0,00,-2.9,4.0868,4.0863,4.0885,2.2,392.4,6.0,2.35,13.1,0,0,0,0,2200,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:34.013943Z,1340.77,13.9V,0,2197.6,89.653,172.35,300.73,0.0,95.0,00,-2.16,4.0867,4.0862,4.0883,2.1,392.25,5.4,2.12,13.1,0,0,0,0,2200,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:44.442331Z,1351.198,13.9V,0,2197.6,89.653,172.34,300.73,0.0,95.0,00,-2.84,4.0868,4.0863,4.0884,2.1,392.4,5.7,2.24,13.1,0,0,0,0,2200,-0.99,0.0,0.0,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:47:54.746058Z,1361.502,13.9V,0,2197.6,89.653,172.33,300.73,0.0,95.0,00,-2.81,4.0867,4.0861,4.0883,2.2,392.21,5.4,2.12,13.1,0,0,0,0,2200,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:48:04.952474Z,1371.709,13.9V,0,2197.6,89.653,172.32,300.73,0.0,95.0,00,-2.79,4.0867,4.0862,4.0884,2.2,392.29,5.4,2.12,13.1,0,0,0,0,2400,-0.99,0.0,-0.00637,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:48:14.270532Z,1381.027,13.9V,3,2197.6,89.653,172.32,300.73,0.0,95.0,00,-2.13,4.086,4.0855,4.0877,2.2,392.21,5.7,2.24,13.1,3,3,3,3,200,7.37,0.0,0.01274,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:48:24.703009Z,1391.459,13.5V,22,2197.7,89.653,172.31,300.73,0.0,93.2,00,-2.84,4.0818,4.0813,4.0833,2.0,390.84,85.5,33.42,12.4,9,10,9,10,0,163.0,0.03186,0.10831,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
2026-09-03T15:48:35.233330Z,1401.989,12.9V,34,2197.7,89.653,172.21,300.73,0.0,93.2,00,-9.21,4.0848,4.0842,4.0865,2.3,393.54,-41.95,-16.51,11.9,37,37,37,37,0,0.68,0.01274,-0.0446,DBDBDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDDEDD
