utc,elapsed_s,volts,speed_kph,odometer_km,soc_pct,energy_kwh,range_mi,dist_since_chg_mi,temp_f,charger_5401_raw,power_kw,cell_avg_v,cell_min_v,cell_max_v,cell_spread_mv,cell_extra_raw,array_2af1,obd_standard,run_time_s,dist_with_mil_km,warmups_since_clear,dist_since_clear_km,module_voltage,regen_field_raw,thermal_energy_raw,thermal_distance_raw,compressor_temp_raw,evse_current_raw,group_v1_raw,group_v2_raw,group_v3_raw,hv_temp_raw,batt_temp_a_raw,batt_temp_b_raw,coolant_1_raw,coolant_2_raw,pack_v,pack_a,nominal_pack_v,hv_power_kw,dmc2_v,wheel_fl_kph,wheel_fr_kph,wheel_rl_kph,wheel_rr_kph,brake_kpa,steering_deg,lateral_g,longitudinal_g,array_2b43,mil_on,dtc_count
2026-09-04T01:58:29.485272Z,326.088,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.65,3.9286,3.9275,3.9309,3.4,730FB317,767676767676767676767676767676767576767675757676,5.0,6082.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,73,0064,0581,1396,1396,46,00EA,01A2,03CF,0301,376.99,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:37.297435Z,333.9,13.8V,0,2274.5,69.943,133.42,233.0,47.72,96.8,00,-0.64,3.9286,3.9275,3.931,3.5,730FB317,767676757676767676767676767676767576767675757676,5.0,6088.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,73,0064,0581,1396,1391,46,00EA,01A2,03CF,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:43.259321Z,339.862,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-1.3,3.9286,3.9275,3.931,3.5,730FB317,767676757676767576767676767676767576767675757676,5.0,6095.0,0.0,10.0,147.0,13.563,00004D,00033E,0000B1,73,0064,0581,1396,1391,46,00EA,01A2,03CF,0301,376.99,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.00637,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:49.859784Z,346.462,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.65,3.9286,3.9275,3.931,3.5,730FB317,767676757676757576767676767676767576767675757676,5.0,6101.0,0.0,10.0,147.0,13.529,00004D,00033E,0000B1,73,0064,0581,1396,139A,46,00EA,01A2,03CA,0301,377.48,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:58:55.952730Z,352.555,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.66,3.9286,3.9275,3.931,3.5,730FB317,767676757676757576767676767676767576767675757676,5.0,6108.0,0.0,10.0,147.0,13.529,00004D,00033E,0000B1,72,0064,0581,139A,1391,46,00EA,01A2,03CA,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:02.872220Z,359.475,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.67,3.9286,3.9275,3.9311,3.6,730FB317,767676757676757576767676767676767576767675757676,5.0,6114.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,72,0064,0581,139A,1396,46,00EA,01A2,03C5,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:08.719907Z,365.323,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.6,3.9286,3.9275,3.9311,3.6,730FB317,767676757676757576767676767676767576757675757675,5.0,6121.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,72,0064,057C,1396,1391,46,00EA,01A2,03C5,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:16.182381Z,372.785,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.67,3.9286,3.9275,3.931,3.5,730FB317,757676757675757576767676767676767576757675757675,5.0,6128.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,72,0064,057C,139A,1396,46,00EA,01A2,03C5,0301,377.33,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:22.578426Z,379.181,13.8V,0,2274.5,69.943,133.41,233.0,47.72,95.0,00,-0.68,3.9286,3.9275,3.9311,3.6,730FB317,757676757675757576767676767676767576757675757675,5.0,6135.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,72,0064,0577,1396,1396,46,00EA,01A2,03C0,0301,377.15,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:29.859994Z,386.463,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-1.37,3.9286,3.9275,3.931,3.5,730FB317,757676757675757576767676767676767576757675757675,5.0,6141.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,72,0064,0577,1396,1391,46,00EA,01A2,03C0,0301,376.99,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:35.947889Z,392.551,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-1.23,3.9286,3.9275,3.931,3.5,730FB317,757676757675757575767676767676767576757675757675,5.0,6149.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,72,0064,0572,1396,139A,46,00EA,01A2,03C0,0301,377.33,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:43.910065Z,400.513,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-0.67,3.9286,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6156.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,72,0064,0572,1391,1396,46,00EA,01A2,03C0,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:50.651216Z,407.254,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-0.66,3.9286,3.9275,3.9311,3.6,730FB317,757676757675757575767676767676767576757675757675,5.0,6163.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,72,0064,0572,1396,138C,46,00EA,01A2,03BB,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T01:59:58.089692Z,414.692,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-0.65,3.9287,3.9275,3.931,3.5,730FB317,757676757675757575767676767676767576757675757675,5.0,6169.0,0.0,10.0,147.0,13.536,00004D,00033E,0000B1,72,0064,056D,1391,1391,46,00EA,01A2,03BB,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:04.019614Z,420.622,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-0.65,3.9287,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6176.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,72,0064,0568,139A,138C,46,00EA,01A2,03BB,0301,377.33,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:10.933068Z,427.536,13.8V,0,2274.5,69.943,133.4,233.0,47.72,95.0,00,-0.66,3.9286,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6183.0,0.0,10.0,147.0,13.55,00004D,00033E,0000B1,72,0064,0568,1396,1396,46,00EA,01A2,03B6,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:17.833027Z,434.436,13.8V,0,2274.5,69.943,133.39,233.0,47.72,95.0,00,-1.3,3.9287,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6189.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,72,0064,0563,1391,1396,46,00EA,01A2,03B6,0301,376.99,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:24.225331Z,440.828,13.8V,0,2274.5,69.943,133.39,233.0,47.72,95.0,00,-0.66,3.9287,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6195.0,0.0,10.0,147.0,13.543,00004D,00033E,0000B1,72,0064,0563,1391,1391,46,00EA,01A2,03B6,0301,377.18,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:30.190153Z,446.793,13.8V,0,2274.5,69.943,133.39,233.0,47.72,95.0,00,-0.66,3.9287,3.9276,3.931,3.4,730FB317,757676757675757575767676767676767576757675757675,5.0,6202.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,72,0064,055E,1391,1391,46,00EA,01A2,03B6,0301,377.15,1.5,352.09,0.57,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
2026-09-04T02:00:37.014007Z,453.617,13.8V,0,2274.5,69.943,133.39,233.0,47.72,95.0,00,-0.68,3.9287,3.9276,3.931,3.4,730FB317,757676757675757575757676767676767576757575757675,5.0,6208.0,0.0,10.0,147.0,13.556,00004D,00033E,0000B1,72,0064,055E,1391,1391,46,00EA,01A2,03B1,0301,377.18,1.2,352.09,0.45,13.1,0,0,0,0,0,-72.36,0.0,-0.01274,AFAEAFAFAFAFAFAFAFAFAFAFAFAFB0B0B0B0B0B0B0B0B0B0B1B0,0,0
